,date,time,open,high,low,close,feature1,feature2,feature3,tick,tick_variation,datetime
16546,2024-06-19,18:45:00,3520.1,3527.7,3516.0,3525.1,2,2,1,81681,0.0001959031754823947,2024-06-19 18:45:00
16547,2024-06-19,19:00:00,3525.0,3533.9,3521.3,3528.0,2,2,1,81689,9.793719785011575e-05,2024-06-19 19:00:00
16548,2024-06-19,19:15:00,3527.9,3546.3,3523.9,3545.1,2,2,1,81737,0.0005874218469553611,2024-06-19 19:15:00
16549,2024-06-19,19:30:00,3545.1,3549.6,3538.8,3546.8,2,2,1,81742,6.116993621879818e-05,2024-06-19 19:30:00
16550,2024-06-19,19:45:00,3546.4,3551.9,3537.6,3545.0,2,2,1,81737,-6.116993621888422e-05,2024-06-19 19:45:00
16551,2024-06-19,20:00:00,3544.8,3570.7,3541.7,3565.7,2,2,1,81795,0.0007093413207442049,2024-06-19 20:00:00
16552,2024-06-19,20:15:00,3564.7,3585.7,3559.1,3568.5,2,2,1,81803,9.780070668799648e-05,2024-06-19 20:15:00
16553,2024-06-19,20:30:00,3568.5,3569.6,3555.4,3560.1,2,2,1,81780,-0.00028120281632634266,2024-06-19 20:30:00
16554,2024-06-19,20:45:00,3559.9,3562.2,3553.8,3559.1,1,1,1,81777,-3.668445863323594e-05,2024-06-19 20:45:00
16555,2024-06-19,21:00:00,3559.1,3568.5,3557.2,3563.7,1,1,1,81790,0.00015895626901970495,2024-06-19 21:00:00
16556,2024-06-19,21:15:00,3563.7,3572.7,3561.9,3562.2,2,2,1,81785,-6.113403639373706e-05,2024-06-19 21:15:00
16557,2024-06-19,21:30:00,3562.1,3569.1,3558.2,3566.9,2,2,1,81799,0.0001711658846119933,2024-06-19 21:30:00
16558,2024-06-19,21:45:00,3567.0,3567.5,3551.5,3552.0,1,1,1,81757,-0.0005135855721978094,2024-06-19 21:45:00
16559,2024-06-19,22:00:00,3552.1,3554.7,3547.3,3550.9,2,2,1,81754,-3.6694778948671446e-05,2024-06-19 22:00:00
16560,2024-06-19,22:15:00,3550.9,3553.9,3542.9,3543.1,2,2,1,81732,-0.00026913619677280834,2024-06-19 22:15:00
16561,2024-06-19,22:30:00,3543.2,3548.2,3533.7,3538.3,1,1,1,81718,-0.00017130621026908033,2024-06-19 22:30:00
16562,2024-06-19,22:45:00,3538.2,3547.7,3537.1,3543.9,2,2,1,81734,0.00019577613062074842,2024-06-19 22:45:00
16563,2024-06-19,23:00:00,3544.5,3545.9,3531.8,3531.8,2,2,1,81700,-0.00041607010157604596,2024-06-19 23:00:00
16564,2024-06-19,23:15:00,3531.6,3552.3,3530.4,3549.2,2,2,1,81749,0.0005995754206867575,2024-06-19 23:15:00
16565,2024-06-19,23:30:00,3549.3,3559.1,3545.5,3545.9,2,2,1,81740,-0.00011009915051272603,2024-06-19 23:30:00
16566,2024-06-19,23:45:00,3545.2,3551.3,3540.8,3550.9,1,1,1,81754,0.00017126010782314617,2024-06-19 23:45:00
16567,2024-06-20,00:00:00,3547.3,3566.0,3544.7,3563.7,1,1,1,81790,0.00044024850292824816,2024-06-20 00:00:00
16568,2024-06-20,00:15:00,3563.6,3569.0,3561.6,3568.1,1,1,1,81802,0.00014670644067581938,2024-06-20 00:15:00
16569,2024-06-20,00:30:00,3568.0,3574.3,3564.3,3573.5,1,1,1,81817,0.00018335278961517166,2024-06-20 00:30:00
16570,2024-06-20,00:45:00,3573.4,3573.5,3566.4,3567.6,1,1,1,81801,-0.00019557750432106465,2024-06-20 00:45:00
16571,2024-06-20,01:00:00,3564.8,3566.9,3558.0,3559.1,1,1,1,81777,-0.00029343799498964657,2024-06-20 01:00:00
16572,2024-06-20,01:15:00,3558.5,3566.6,3558.2,3563.7,1,1,1,81790,0.00015895626901970495,2024-06-20 01:15:00
16573,2024-06-20,01:30:00,3563.4,3566.2,3562.2,3565.9,1,1,1,81796,7.335591068537424e-05,2024-06-20 01:30:00
16574,2024-06-20,01:45:00,3565.7,3566.6,3554.1,3554.7,2,2,1,81764,-0.00039129371983726566,2024-06-20 01:45:00
16575,2024-06-20,02:00:00,3554.5,3565.8,3553.8,3565.7,2,2,1,81795,0.0003790681084037558,2024-06-20 02:00:00
16576,2024-06-20,02:15:00,3566.0,3566.3,3559.9,3561.8,2,2,1,81784,-0.00013449159142164065,2024-06-20 02:15:00
16577,2024-06-20,02:30:00,3561.9,3562.4,3551.7,3552.5,2,2,1,81758,-0.00031796113804465715,2024-06-20 02:30:00
16578,2024-06-20,02:45:00,3552.9,3559.6,3550.0,3558.1,1,1,1,81774,0.00019568035676260657,2024-06-20 02:45:00
16579,2024-06-20,03:00:00,3558.2,3562.6,3547.8,3562.6,2,2,1,81787,0.0001589621001018251,2024-06-20 03:00:00
16580,2024-06-20,03:15:00,3562.6,3562.7,3550.9,3551.0,2,2,1,81754,-0.00040356852957829916,2024-06-20 03:15:00
16581,2024-06-20,03:30:00,3550.9,3567.7,3550.7,3563.9,2,2,1,81790,0.00044024850292824816,2024-06-20 03:30:00
16582,2024-06-20,03:45:00,3563.9,3563.9,3552.1,3561.1,2,2,1,81782,-9.781625224833625e-05,2024-06-20 03:45:00
16583,2024-06-20,04:00:00,3561.1,3564.3,3553.3,3562.3,2,2,1,81786,4.8909322126484235e-05,2024-06-20 04:00:00
16584,2024-06-20,04:15:00,3562.3,3574.0,3559.2,3572.6,2,2,1,81815,0.0003545210640978021,2024-06-20 04:15:00
16585,2024-06-20,04:30:00,3572.7,3591.7,3561.4,3571.2,2,2,1,81811,-4.889198539107034e-05,2024-06-20 04:30:00
16586,2024-06-20,04:45:00,3571.5,3572.6,3549.8,3555.3,2,2,1,81766,-0.0005501996140679892,2024-06-20 04:45:00
16587,2024-06-20,05:00:00,3555.2,3556.9,3532.6,3539.7,2,2,1,81722,-0.0005382658184373977,2024-06-20 05:00:00
16588,2024-06-20,05:15:00,3539.8,3553.0,3532.5,3547.9,2,2,1,81745,0.0002814023644134073,2024-06-20 05:15:00
16589,2024-06-20,05:30:00,3547.7,3553.4,3541.9,3545.2,2,2,1,81738,-8.563581539700583e-05,2024-06-20 05:30:00
16590,2024-06-20,05:45:00,3545.3,3549.1,3541.3,3549.1,2,2,1,81749,0.00013456727466522043,2024-06-20 05:45:00
16591,2024-06-20,06:00:00,3549.2,3552.1,3542.1,3544.8,2,2,1,81736,-0.00015903599752148094,2024-06-20 06:00:00
16592,2024-06-20,06:15:00,3544.5,3547.5,3542.7,3546.2,2,2,1,81740,4.893684700870098e-05,2024-06-20 06:15:00
16593,2024-06-20,06:30:00,3546.3,3552.6,3545.2,3549.5,2,2,1,81750,0.00012233164123155808,2024-06-20 06:30:00
16594,2024-06-20,06:45:00,3549.7,3555.0,3547.0,3551.0,2,2,1,81754,4.89284665916437e-05,2024-06-20 06:45:00
16595,2024-06-20,07:00:00,3551.2,3552.1,3543.8,3544.0,2,2,1,81734,-0.00024466627642113386,2024-06-20 07:00:00
16596,2024-06-20,07:15:00,3544.2,3554.7,3543.6,3552.5,2,2,1,81758,0.00029359234913496683,2024-06-20 07:15:00
16597,2024-06-20,07:30:00,3552.7,3569.0,3552.5,3563.6,2,2,1,81789,0.0003790959219216504,2024-06-20 07:30:00
16598,2024-06-20,07:45:00,3563.9,3571.5,3563.5,3568.3,2,2,1,81803,0.00017115751423267184,2024-06-20 07:45:00
16599,2024-06-20,08:00:00,3568.1,3581.2,3565.9,3576.3,2,2,1,81825,0.00026890263442158944,2024-06-20 08:00:00
16600,2024-06-20,08:15:00,3576.7,3580.1,3567.7,3572.6,2,2,1,81815,-0.0001222195063853625,2024-06-20 08:15:00
16601,2024-06-20,08:30:00,3572.6,3580.5,3572.5,3572.5,2,2,1,81814,-1.222277224707864e-05,2024-06-20 08:30:00
16602,2024-06-20,08:45:00,3572.7,3582.4,3572.2,3578.8,2,2,1,81832,0.00021998704609457157,2024-06-20 08:45:00
16603,2024-06-20,09:00:00,3578.7,3588.8,3573.3,3585.7,2,2,1,81851,0.00023215605878855632,2024-06-20 09:00:00
16604,2024-06-20,09:15:00,3585.6,3585.6,3575.7,3583.6,2,2,1,81845,-7.330661717675728e-05,2024-06-20 09:15:00
16605,2024-06-20,09:30:00,3583.9,3590.1,3578.1,3578.5,2,2,1,81831,-0.00017106967465168671,2024-06-20 09:30:00
16606,2024-06-20,09:45:00,3578.9,3581.2,3572.7,3577.8,1,1,1,81829,-2.4440914091441134e-05,2024-06-20 09:45:00
16607,2024-06-20,10:00:00,3577.8,3588.1,3577.2,3584.8,2,2,1,81849,0.00024438226395171044,2024-06-20 10:00:00
16608,2024-06-20,10:15:00,3585.1,3613.2,3584.6,3605.1,2,2,1,81905,0.000683952785068101,2024-06-20 10:15:00
16609,2024-06-20,10:30:00,3605.2,3613.4,3601.8,3605.6,2,2,1,81907,2.4418235539541012e-05,2024-06-20 10:30:00
16610,2024-06-20,10:45:00,3605.5,3609.4,3600.8,3605.5,2,2,1,81906,-1.2209043238525419e-05,2024-06-20 10:45:00
16611,2024-06-20,11:00:00,3605.3,3609.2,3598.5,3600.8,2,2,1,81893,-0.0001587311281179033,2024-06-20 11:00:00
16612,2024-06-20,11:15:00,3601.5,3605.6,3596.5,3596.7,2,2,1,81882,-0.00013433063674599423,2024-06-20 11:15:00
16613,2024-06-20,11:30:00,3596.5,3600.4,3581.9,3588.8,2,2,1,81860,-0.0002687154197748122,2024-06-20 11:30:00
16614,2024-06-20,11:45:00,3588.6,3588.8,3580.9,3584.8,2,2,1,81849,-0.00013438479273040783,2024-06-20 11:45:00
16615,2024-06-20,12:00:00,3585.2,3589.1,3583.8,3584.3,2,2,1,81847,-2.4435539049236507e-05,2024-06-20 12:00:00
16616,2024-06-20,12:15:00,3584.4,3587.0,3582.2,3583.0,1,1,1,81844,-3.6654428164507414e-05,2024-06-20 12:15:00
16617,2024-06-20,12:30:00,3583.1,3587.5,3575.3,3575.6,1,1,1,81823,-0.00025661862336631084,2024-06-20 12:30:00
16618,2024-06-20,12:45:00,3575.3,3581.5,3570.7,3578.2,2,2,1,81830,8.554685834369289e-05,2024-06-20 12:45:00
16619,2024-06-20,13:00:00,3578.3,3580.7,3573.1,3579.5,2,2,1,81834,4.888063350267147e-05,2024-06-20 13:00:00
16620,2024-06-20,13:15:00,3579.8,3584.7,3574.4,3577.0,2,2,1,81827,-8.554267668255728e-05,2024-06-20 13:15:00
16621,2024-06-20,13:30:00,3577.3,3583.8,3576.9,3579.5,2,2,1,81834,8.554267668247407e-05,2024-06-20 13:30:00
16622,2024-06-20,13:45:00,3579.2,3607.1,3578.7,3602.6,2,2,1,81898,0.0007817653636370074,2024-06-20 13:45:00
16623,2024-06-20,14:00:00,3601.9,3623.0,3596.0,3615.6,3,3,1,81934,0.0004394745907930796,2024-06-20 14:00:00
16624,2024-06-20,14:15:00,3615.7,3616.2,3599.9,3610.6,3,3,1,81920,-0.0001708838360256375,2024-06-20 14:15:00
16625,2024-06-20,14:30:00,3610.6,3615.0,3599.7,3601.7,2,2,1,81896,-0.0002930116737279392,2024-06-20 14:30:00
16626,2024-06-20,14:45:00,3602.1,3603.3,3594.5,3596.5,2,2,1,81881,-0.00018317590433261524,2024-06-20 14:45:00
16627,2024-06-20,15:00:00,3596.6,3609.5,3590.5,3597.2,2,2,1,81883,2.4425392639300322e-05,2024-06-20 15:00:00
16628,2024-06-20,15:15:00,3597.2,3597.7,3582.3,3591.1,2,2,1,81866,-0.00020763485653129573,2024-06-20 15:15:00
16629,2024-06-20,15:30:00,3591.0,3600.0,3583.3,3586.5,3,3,1,81853,-0.00015880869083398426,2024-06-20 15:30:00
16630,2024-06-20,15:45:00,3586.6,3595.5,3583.7,3587.5,2,2,1,81856,3.665039796633893e-05,2024-06-20 15:45:00
16631,2024-06-20,16:00:00,3587.3,3590.4,3577.8,3580.1,2,2,1,81836,-0.00024436136279745014,2024-06-20 16:00:00
16632,2024-06-20,16:15:00,3580.1,3580.1,3530.7,3543.7,3,3,1,81733,-0.0012594075113755248,2024-06-20 16:15:00
16633,2024-06-20,16:30:00,3543.6,3544.4,3534.0,3540.1,3,3,1,81723,-0.0001223570870751402,2024-06-20 16:30:00
16634,2024-06-20,16:45:00,3539.9,3545.9,3522.8,3529.4,2,2,1,81693,-0.00036716111441983056,2024-06-20 16:45:00
16635,2024-06-20,17:00:00,3529.3,3532.3,3502.3,3511.3,3,3,1,81641,-0.0006367321164834387,2024-06-20 17:00:00
16636,2024-06-20,17:15:00,3511.0,3518.7,3489.8,3518.7,3,3,1,81663,0.00026943614526386757,2024-06-20 17:15:00
16637,2024-06-20,17:30:00,3518.7,3523.3,3510.7,3513.2,2,2,1,81647,-0.0001959463603110207,2024-06-20 17:30:00
16638,2024-06-20,17:45:00,3513.2,3522.2,3506.5,3519.5,2,2,1,81665,0.0002204369559235829,2024-06-20 17:45:00
16639,2024-06-20,18:00:00,3518.9,3529.6,3512.6,3529.5,2,2,1,81693,0.0003428053756069354,2024-06-20 18:00:00
16640,2024-06-20,18:15:00,3529.3,3529.3,3517.4,3519.0,2,2,1,81663,-0.0003672959712194502,2024-06-20 18:15:00
16641,2024-06-20,18:30:00,3519.0,3525.6,3518.8,3523.1,1,1,1,81675,0.0001469345776438072,2024-06-20 18:30:00
16642,2024-06-20,18:45:00,3523.0,3524.1,3504.3,3504.5,2,2,1,81622,-0.0006491240115986947,2024-06-20 18:45:00
16643,2024-06-20,19:00:00,3504.4,3508.3,3483.4,3505.5,3,3,1,81625,3.675412106002149e-05,2024-06-20 19:00:00
16644,2024-06-20,19:15:00,3505.1,3510.3,3493.3,3503.5,2,2,1,81619,-7.350959303498974e-05,2024-06-20 19:15:00
16645,2024-06-20,19:30:00,3503.7,3518.4,3499.9,3513.9,2,2,1,81649,0.0003674939404858595,2024-06-20 19:30:00
16646,2024-06-20,19:45:00,3513.7,3521.1,3511.1,3513.6,2,2,1,81648,-1.2247622430500131e-05,2024-06-20 19:45:00
16647,2024-06-20,20:00:00,3513.8,3519.0,3505.8,3517.1,2,2,1,81658,0.00012246947463661093,2024-06-20 20:00:00
16648,2024-06-20,20:15:00,3516.9,3518.9,3509.3,3515.1,2,2,1,81652,-7.347988491452484e-05,2024-06-20 20:15:00
16649,2024-06-20,20:30:00,3514.8,3522.0,3509.2,3509.9,2,2,1,81638,-0.0001714740649678505,2024-06-20 20:30:00
16650,2024-06-20,20:45:00,3509.7,3521.0,3503.6,3520.1,1,1,1,81667,0.00035516365457076004,2024-06-20 20:45:00
16651,2024-06-20,21:00:00,3520.1,3533.0,3518.3,3525.7,1,1,1,81682,0.00018365585393427308,2024-06-20 21:00:00
16652,2024-06-20,21:15:00,3525.2,3538.6,3524.5,3529.5,2,2,1,81693,0.0001346595258346879,2024-06-20 21:15:00
16653,2024-06-20,21:30:00,3529.4,3533.1,3521.1,3522.9,1,1,1,81674,-0.00023260511713707206,2024-06-20 21:30:00
16654,2024-06-20,21:45:00,3523.0,3528.4,3520.3,3524.9,1,1,1,81680,7.34600928376328e-05,2024-06-20 21:45:00
16655,2024-06-20,22:00:00,3524.9,3525.0,3517.5,3524.7,2,2,1,81680,0.0,2024-06-20 22:00:00
16656,2024-06-20,22:15:00,3524.8,3527.0,3511.7,3525.7,2,2,1,81682,2.448549846473082e-05,2024-06-20 22:15:00
16657,2024-06-20,22:30:00,3525.7,3525.7,3516.8,3521.7,2,2,1,81671,-0.0001346776614647487,2024-06-20 22:30:00
16658,2024-06-20,22:45:00,3521.2,3535.6,3517.8,3534.6,2,2,1,81708,0.0004529345954198584,2024-06-20 22:45:00
16659,2024-06-20,23:00:00,3534.3,3536.3,3524.1,3526.4,1,1,1,81684,-0.0002937720350152693,2024-06-20 23:00:00
16660,2024-06-20,23:15:00,3526.4,3530.0,3521.9,3522.9,2,2,1,81674,-0.00012243049024219063,2024-06-20 23:15:00
16661,2024-06-20,23:30:00,3523.0,3523.6,3519.7,3521.4,1,1,1,81670,-4.897639338819086e-05,2024-06-20 23:30:00
16662,2024-06-20,23:45:00,3522.0,3527.0,3520.5,3523.9,1,1,1,81677,8.570711435523883e-05,2024-06-20 23:45:00
16663,2024-06-21,00:00:00,3520.1,3526.1,3518.3,3522.7,1,1,1,81674,-3.673072096692801e-05,2024-06-21 00:00:00
16664,2024-06-21,00:15:00,3522.6,3528.2,3520.1,3527.8,1,1,1,81688,0.0001713984896643815,2024-06-21 00:15:00
16665,2024-06-21,00:30:00,3527.8,3527.8,3517.4,3518.2,1,1,1,81661,-0.00033058053916328576,2024-06-21 00:30:00
16666,2024-06-21,00:45:00,3518.2,3519.0,3511.4,3514.5,1,1,1,81651,-0.00012246497517015743,2024-06-21 00:45:00
16667,2024-06-21,01:00:00,3510.5,3516.5,3510.5,3514.5,1,1,1,81651,0.0,2024-06-21 01:00:00
16668,2024-06-21,01:15:00,3514.4,3514.4,3508.8,3511.9,1,1,1,81643,-9.798277960487498e-05,2024-06-21 01:15:00
16669,2024-06-21,01:30:00,3512.0,3516.1,3510.7,3515.1,1,1,1,81652,0.00011022995203913547,2024-06-21 01:30:00
16670,2024-06-21,01:45:00,3514.9,3518.6,3513.6,3517.3,1,1,1,81659,8.572600748614616e-05,2024-06-21 01:45:00
16671,2024-06-21,02:00:00,3517.2,3521.2,3513.5,3513.7,1,1,1,81648,-0.0001347155972081884,2024-06-21 02:00:00
16672,2024-06-21,02:15:00,3513.9,3515.2,3508.9,3509.7,2,2,1,81637,-0.00013473374794546717,2024-06-21 02:15:00
16673,2024-06-21,02:30:00,3509.7,3515.6,3509.7,3513.9,1,1,1,81649,0.00014698137037603574,2024-06-21 02:30:00
16674,2024-06-21,02:45:00,3514.0,3516.7,3510.6,3510.6,2,2,1,81640,-0.00011023400240206135,2024-06-21 02:45:00
16675,2024-06-21,03:00:00,3510.5,3515.4,3494.3,3498.1,2,2,1,81604,-0.00044105756516128763,2024-06-21 03:00:00
16676,2024-06-21,03:15:00,3497.7,3506.3,3490.5,3501.5,2,2,1,81614,0.0001225355048158854,2024-06-21 03:15:00
16677,2024-06-21,03:30:00,3501.8,3513.4,3496.9,3509.7,2,2,1,81637,0.0002817746923715053,2024-06-21 03:30:00
16678,2024-06-21,03:45:00,3509.4,3509.7,3495.1,3497.3,2,2,1,81602,-0.0004288191000475977,2024-06-21 03:45:00
16679,2024-06-21,04:00:00,3497.1,3507.6,3493.4,3499.1,2,2,1,81607,6.127113090042795e-05,2024-06-21 04:00:00
16680,2024-06-21,04:15:00,3499.1,3518.2,3499.1,3517.6,2,2,1,81659,0.0006369973143008789,2024-06-21 04:15:00
16681,2024-06-21,04:30:00,3517.8,3526.9,3516.6,3520.9,2,2,1,81669,0.00012245297820941028,2024-06-21 04:30:00
16682,2024-06-21,04:45:00,3521.1,3525.7,3520.1,3525.5,2,2,1,81682,0.00015916645784172696,2024-06-21 04:45:00
16683,2024-06-21,05:00:00,3525.5,3533.9,3519.0,3522.2,2,2,1,81672,-0.00012243348816052754,2024-06-21 05:00:00
16684,2024-06-21,05:15:00,3522.2,3523.1,3515.6,3519.1,2,2,1,81664,-9.795758444435578e-05,2024-06-21 05:15:00
16685,2024-06-21,05:30:00,3518.9,3520.9,3504.0,3510.1,2,2,1,81638,-0.0003184284359003,2024-06-21 05:30:00
16686,2024-06-21,05:45:00,3510.0,3510.8,3504.7,3506.1,2,2,1,81627,-0.00013475025286065824,2024-06-21 05:45:00
16687,2024-06-21,06:00:00,3506.3,3511.3,3502.0,3509.7,2,2,1,81637,0.00012250098016096007,2024-06-21 06:00:00
16688,2024-06-21,06:15:00,3509.9,3510.1,3502.5,3502.7,2,2,1,81617,-0.0002450169686507204,2024-06-21 06:15:00
16689,2024-06-21,06:30:00,3502.6,3508.7,3496.6,3505.3,2,2,1,81624,8.576276798457285e-05,2024-06-21 06:30:00
16690,2024-06-21,06:45:00,3505.3,3508.6,3494.4,3499.1,2,2,1,81607,-0.0002082937684810447,2024-06-21 06:45:00
16691,2024-06-21,07:00:00,3499.1,3507.0,3491.7,3504.4,2,2,1,81622,0.00018379087101209857,2024-06-21 07:00:00
16692,2024-06-21,07:15:00,3505.3,3514.9,3504.0,3511.0,2,2,1,81641,0.0002327532886908943,2024-06-21 07:15:00
16693,2024-06-21,07:30:00,3510.9,3515.2,3510.0,3512.9,2,2,1,81646,6.12418625066433e-05,2024-06-21 07:30:00
16694,2024-06-21,07:45:00,3512.7,3515.7,3509.9,3515.7,1,1,1,81654,9.797917950277655e-05,2024-06-21 07:45:00
16695,2024-06-21,08:00:00,3515.3,3515.9,3502.5,3505.2,2,2,1,81624,-0.00036747143323152413,2024-06-21 08:00:00
16696,2024-06-21,08:15:00,3504.5,3509.4,3503.4,3509.1,2,2,1,81635,0.0001347552051237403,2024-06-21 08:15:00
16697,2024-06-21,08:30:00,3509.2,3512.5,3507.1,3507.9,1,1,1,81632,-3.674961872680117e-05,2024-06-21 08:30:00
16698,2024-06-21,08:45:00,3507.9,3519.6,3507.4,3516.8,2,2,1,81657,0.0003062055643104548,2024-06-21 08:45:00
16699,2024-06-21,09:00:00,3516.8,3518.4,3513.0,3517.9,2,2,1,81660,3.6738367718517826e-05,2024-06-21 09:00:00
16700,2024-06-21,09:15:00,3517.7,3518.5,3507.0,3510.6,1,1,1,81640,-0.0002449479497856777,2024-06-21 09:15:00
16701,2024-06-21,09:30:00,3510.7,3512.9,3506.8,3506.9,1,1,1,81629,-0.0001347469515541467,2024-06-21 09:30:00
16702,2024-06-21,09:45:00,3506.8,3510.6,3503.9,3510.3,2,2,1,81639,0.00012249797893654503,2024-06-21 09:45:00
16703,2024-06-21,10:00:00,3510.0,3517.1,3509.8,3514.2,2,2,1,81650,0.00013473044744775474,2024-06-21 10:00:00
16704,2024-06-21,10:15:00,3514.1,3517.6,3508.7,3513.8,2,2,1,81649,-1.2247472427984434e-05,2024-06-21 10:15:00
16705,2024-06-21,10:30:00,3513.3,3513.3,3495.5,3496.0,2,2,1,81598,-0.0006248200782764357,2024-06-21 10:30:00
16706,2024-06-21,10:45:00,3495.9,3496.5,3465.3,3472.5,3,3,1,81530,-0.0008337011909501719,2024-06-21 10:45:00
16707,2024-06-21,11:00:00,3472.5,3485.9,3467.0,3480.6,2,2,1,81554,0.00029432685209163925,2024-06-21 11:00:00
16708,2024-06-21,11:15:00,3480.6,3487.0,3476.3,3479.3,2,2,1,81550,-4.904845988818462e-05,2024-06-21 11:15:00
16709,2024-06-21,11:30:00,3479.5,3485.7,3474.2,3482.7,2,2,1,81560,0.00012261663923159022,2024-06-21 11:30:00
16710,2024-06-21,11:45:00,3482.9,3483.9,3444.3,3457.5,3,3,1,81487,-0.0008954473848372295,2024-06-21 11:45:00
16711,2024-06-21,12:00:00,3456.9,3468.7,3451.6,3465.9,2,2,1,81511,0.00029448214301321964,2024-06-21 12:00:00
16712,2024-06-21,12:15:00,3465.7,3496.5,3462.8,3490.5,2,2,1,81582,0.0008706689371734233,2024-06-21 12:15:00
16713,2024-06-21,12:30:00,3490.4,3522.3,3488.8,3512.5,2,2,1,81645,0.000771931152669069,2024-06-21 12:30:00
16714,2024-06-21,12:45:00,3512.7,3528.8,3506.8,3511.8,2,2,1,81643,-2.449659497452709e-05,2024-06-21 12:45:00
16715,2024-06-21,13:00:00,3511.8,3520.1,3503.7,3503.9,2,2,1,81620,-0.00028175398163889044,2024-06-21 13:00:00
16716,2024-06-21,13:15:00,3504.4,3510.5,3499.7,3500.7,2,2,1,81611,-0.00011027317126182935,2024-06-21 13:15:00
16717,2024-06-21,13:30:00,3501.1,3504.6,3489.0,3500.0,2,2,1,81609,-2.4506800638427452e-05,2024-06-21 13:30:00
16718,2024-06-21,13:45:00,3500.0,3503.5,3493.1,3494.1,2,2,1,81592,-0.00020833205754239873,2024-06-21 13:45:00
16719,2024-06-21,14:00:00,3494.1,3507.7,3493.7,3501.3,2,2,1,81613,0.0002573450582507181,2024-06-21 14:00:00
16720,2024-06-21,14:15:00,3501.1,3506.1,3496.3,3505.2,2,2,1,81624,0.00013477336653648132,2024-06-21 14:15:00
16721,2024-06-21,14:30:00,3505.3,3506.6,3491.7,3492.4,2,2,1,81588,-0.00044114404068110343,2024-06-21 14:30:00
16722,2024-06-21,14:45:00,3492.1,3507.0,3489.4,3500.9,2,2,1,81612,0.0002941176491790974,2024-06-21 14:45:00
16723,2024-06-21,15:00:00,3501.0,3510.3,3479.5,3482.7,2,2,1,81560,-0.000637364275247497,2024-06-21 15:00:00
16724,2024-06-21,15:15:00,3482.6,3491.2,3470.5,3487.7,2,2,1,81574,0.00017163804031488134,2024-06-21 15:15:00
16725,2024-06-21,15:30:00,3488.0,3495.2,3481.4,3488.3,2,2,1,81576,2.451731535521691e-05,2024-06-21 15:30:00
16726,2024-06-21,15:45:00,3488.2,3498.3,3479.7,3493.5,2,2,1,81591,0.00018386070764623855,2024-06-21 15:45:00
16727,2024-06-21,16:00:00,3493.4,3496.0,3477.9,3482.9,2,2,1,81560,-0.00038001606331632197,2024-06-21 16:00:00
16728,2024-06-21,16:15:00,3482.7,3491.6,3469.8,3471.6,2,2,1,81528,-0.0003924261798619423,2024-06-21 16:15:00
16729,2024-06-21,16:30:00,3471.7,3486.5,3463.8,3483.1,2,2,1,81561,0.0004046870169094269,2024-06-21 16:30:00
16730,2024-06-21,16:45:00,3483.1,3483.1,3453.5,3474.2,2,2,1,81535,-0.0003188306300614039,2024-06-21 16:45:00
16731,2024-06-21,17:00:00,3474.0,3487.8,3461.2,3487.8,2,2,1,81574,0.00047820783332878843,2024-06-21 17:00:00
16732,2024-06-21,17:15:00,3487.6,3508.9,3486.9,3499.0,2,2,1,81606,0.00039220493210206264,2024-06-21 17:15:00
16733,2024-06-21,17:30:00,3498.9,3514.6,3497.5,3503.1,2,2,1,81618,0.00014703720067656554,2024-06-21 17:30:00
16734,2024-06-21,17:45:00,3502.7,3517.0,3500.6,3511.4,2,2,1,81642,0.00029400955742838966,2024-06-21 17:45:00
16735,2024-06-21,18:00:00,3511.0,3516.9,3507.0,3507.4,2,2,1,81630,-0.0001469939735117282,2024-06-21 18:00:00
16736,2024-06-21,18:15:00,3507.5,3508.1,3491.8,3497.8,2,2,1,81603,-0.0003308154631261881,2024-06-21 18:15:00
16737,2024-06-21,18:30:00,3497.8,3506.6,3472.9,3476.2,2,2,1,81541,-0.0007600647646836524,2024-06-21 18:30:00
16738,2024-06-21,18:45:00,3476.2,3490.0,3472.0,3488.9,2,2,1,81577,0.0004413982587389814,2024-06-21 18:45:00
16739,2024-06-21,19:00:00,3488.9,3493.5,3476.6,3481.0,2,2,1,81555,-0.0002697202282001182,2024-06-21 19:00:00
16740,2024-06-21,19:15:00,3481.3,3487.5,3472.1,3478.3,2,2,1,81547,-9.809812272582306e-05,2024-06-21 19:15:00
16741,2024-06-21,19:30:00,3478.5,3483.5,3475.6,3481.3,2,2,1,81556,0.00011035971146008974,2024-06-21 19:30:00
16742,2024-06-21,19:45:00,3481.3,3490.9,3478.9,3486.6,2,2,1,81571,0.00018390579171178722,2024-06-21 19:45:00
16743,2024-06-21,20:00:00,3486.5,3503.9,3480.1,3495.3,2,2,1,81596,0.0003064345142784027,2024-06-21 20:00:00
16744,2024-06-21,20:15:00,3494.7,3494.7,3468.9,3472.9,2,2,1,81532,-0.0007846599392340741,2024-06-21 20:15:00
16745,2024-06-21,20:30:00,3472.5,3481.9,3469.7,3480.9,2,2,1,81555,0.00028205804450981685,2024-06-21 20:30:00
16746,2024-06-21,20:45:00,3480.7,3488.5,3476.2,3476.2,2,2,1,81541,-0.00017167803053887908,2024-06-21 20:45:00
16747,2024-06-21,21:00:00,3476.1,3483.9,3473.5,3482.3,2,2,1,81559,0.0002207234834221452,2024-06-21 21:00:00
16748,2024-06-21,21:15:00,3482.3,3493.7,3475.2,3484.1,2,2,1,81564,6.130343362442202e-05,2024-06-21 21:15:00
