date,time,open,high,low,close,feature1,feature2,feature3
20240206,19:45:00,2350.5,2353.2,2348.1,2350.8,1,1,1
20240206,20:00:00,2350.9,2357,2350,2356,1,1,1
20240206,20:15:00,2356.1,2357.3,2348.1,2349.7,1,1,1
20240206,20:30:00,2350.1,2353.5,2346.3,2350.7,1,1,1
20240206,20:45:00,2351.3,2362.6,2349.5,2360.6,1,1,1
20240206,21:00:00,2361,2361,2357.2,2358.6,1,1,1
20240206,21:15:00,2358.1,2369.9,2357.8,2368.7,1,1,1
20240206,21:30:00,2369,2375.6,2368.4,2369.2,1,1,1
20240206,21:45:00,2369.3,2377,2368.3,2376.5,1,1,1
20240206,22:00:00,2376.6,2387.7,2376.6,2386.3,1,1,1
20240206,22:15:00,2386.4,2388.2,2379.7,2380.6,1,1,1
20240206,22:30:00,2380.7,2385.8,2377.7,2379.6,1,1,1
20240206,22:45:00,2379.8,2379.9,2373.5,2377.5,1,1,1
20240206,23:00:00,2377.3,2381.6,2373.1,2378.1,1,1,1
20240206,23:15:00,2378.2,2379.5,2377.4,2377.9,1,1,1
20240206,23:30:00,2378,2383.7,2377.8,2382.8,1,1,1
20240206,23:45:00,2382.7,2382.7,2378.2,2378.4,1,1,1
20240207,00:00:00,2377.8,2379.4,2373.8,2375.1,1,1,1
20240207,00:15:00,2374.8,2380.5,2373.5,2379.4,1,1,1
20240207,00:30:00,2381.6,2381.8,2376.9,2376.9,1,1,1
20240207,00:45:00,2376.8,2380.1,2374.6,2379,1,1,1
20240207,01:00:00,2379.2,2381.4,2373.9,2377,1,1,1
20240207,01:15:00,2377.1,2377.1,2370.8,2374.2,1,1,1
20240207,01:30:00,2373.9,2374,2369.4,2373,1,1,1
20240207,01:45:00,2373,2373.3,2369.3,2370.1,1,1,1
20240207,02:00:00,2370.1,2376.8,2369.7,2375.1,1,1,1
20240207,02:15:00,2375.3,2387.6,2372.7,2384.5,1,1,1
20240207,02:30:00,2384.4,2385.6,2376.2,2377.1,1,1,1
20240207,02:45:00,2376.9,2378.7,2376.6,2377.2,1,1,1
20240207,03:00:00,2377.1,2384.9,2375.8,2384.9,1,1,1
20240207,03:15:00,2384.8,2385.4,2378.9,2380.8,1,1,1
20240207,03:30:00,2381,2384.7,2380.1,2381.6,1,1,1
20240207,03:45:00,2381.6,2381.6,2373.1,2373.4,1,1,1
20240207,04:00:00,2373.3,2376.4,2373.2,2375,1,1,1
20240207,04:15:00,2374.8,2376.1,2373.3,2373.7,1,1,1
20240207,04:30:00,2373.8,2376,2371.9,2375.5,1,1,1
20240207,04:45:00,2375.5,2377.7,2371.6,2373.3,1,1,1
20240207,05:00:00,2373.3,2374.5,2370,2371.2,1,1,1
20240207,05:15:00,2371.2,2373.7,2365.9,2365.9,1,1,1
20240207,05:30:00,2366.2,2367.3,2362.5,2363.5,1,1,1
20240207,05:45:00,2363.8,2364.9,2359.7,2362.1,1,1,1
20240207,06:00:00,2362,2365.8,2360.9,2362.5,1,1,1
20240207,06:15:00,2362.4,2363.9,2354.5,2357.2,1,1,1
20240207,06:30:00,2357.4,2360.8,2357.2,2360.8,1,1,1
20240207,06:45:00,2360.8,2360.9,2355.3,2357.4,1,1,1
20240207,07:00:00,2357.5,2360.8,2354.1,2360.1,1,1,1
20240207,07:15:00,2360.2,2364.2,2359.6,2361.5,1,1,1
20240207,07:30:00,2364,2364,2358.7,2361.8,1,1,1
20240207,07:45:00,2361.9,2364.3,2361.1,2362.3,1,1,1
20240207,08:00:00,2362.3,2363.4,2358.6,2360.2,1,1,1
20240207,08:15:00,2359.6,2360.9,2356.9,2356.9,1,1,1
20240207,08:30:00,2358.7,2360,2356.9,2357.2,1,1,1
20240207,08:45:00,2357.3,2362,2357.3,2360.3,1,1,1
20240207,09:00:00,2360.3,2362.5,2357,2362.5,1,1,1
20240207,09:15:00,2362.5,2365.6,2359.7,2361.8,1,1,1
20240207,09:30:00,2361.8,2362.2,2357.6,2357.6,1,1,1
20240207,09:45:00,2358.4,2359,2356.7,2359,1,1,1
20240207,10:00:00,2359.1,2360.2,2353.2,2355.3,1,1,1
20240207,10:15:00,2355.4,2359.7,2355.2,2358.2,1,1,1
20240207,10:30:00,2358.2,2360.2,2355.7,2359.3,1,1,1
20240207,10:45:00,2358.7,2362.2,2356.9,2359.6,1,1,1
20240207,11:00:00,2359,2361.2,2357.6,2360.8,1,1,1
20240207,11:15:00,2360.8,2361.7,2358.8,2360.1,1,1,1
20240207,11:30:00,2360.1,2373.5,2359.6,2369.2,1,1,1
20240207,11:45:00,2369.3,2372.3,2368.7,2369,1,1,1
20240207,12:00:00,2369.2,2369.3,2364.7,2365.5,1,1,1
20240207,12:15:00,2364.9,2368.1,2363.5,2367.1,1,1,1
20240207,12:30:00,2367.3,2368.1,2364.6,2364.6,1,1,1
20240207,12:45:00,2364.7,2365,2351.1,2353.1,1,1,1
20240207,13:00:00,2353.1,2357.2,2351.1,2357.2,1,1,1
20240207,13:15:00,2357.2,2358.8,2354.8,2358.6,1,1,1
20240207,13:30:00,2358.6,2358.6,2354.4,2356.4,1,1,1
20240207,13:45:00,2356.6,2358.5,2354.9,2357.7,1,1,1
20240207,14:00:00,2357.6,2362,2356.9,2360.5,1,1,1
20240207,14:15:00,2360.8,2364.7,2358.5,2364.7,1,1,1
20240207,14:30:00,2364.7,2368.3,2362.4,2366.9,1,1,1
20240207,14:45:00,2366.9,2370.9,2366.3,2370.1,1,1,1
20240207,15:00:00,2370.6,2373.8,2368,2370.7,1,1,1
20240207,15:15:00,2370.8,2372.1,2367.7,2369.5,1,1,1
20240207,15:30:00,2369.6,2369.7,2362.5,2366.3,1,1,1
20240207,15:45:00,2366.1,2373.3,2364.1,2370,1,1,1
20240207,16:00:00,2369.6,2376.2,2369.6,2372.5,1,1,1
20240207,16:15:00,2372.6,2375.1,2366.3,2371.1,1,1,1
20240207,16:30:00,2371.1,2371.8,2367.5,2367.5,1,1,1
20240207,16:45:00,2368,2382.5,2360.2,2363.1,1,1,1
20240207,17:00:00,2363.2,2365.8,2359.1,2361.5,1,1,1
20240207,17:15:00,2362.2,2373,2360.1,2372,1,1,1
20240207,17:30:00,2372,2372.1,2365.7,2366.4,1,1,1
20240207,17:45:00,2366.4,2367.1,2364.5,2366.3,1,1,1
20240207,18:00:00,2365.7,2376.7,2365.2,2375.7,1,1,1
20240207,18:15:00,2376.1,2379.3,2370.9,2372.5,1,1,1
20240207,18:30:00,2373.4,2396.2,2373.4,2390.8,1,1,1
20240207,18:45:00,2392,2397,2389.7,2394.4,1,1,1
20240207,19:00:00,2394.8,2415.5,2392.6,2411.7,1,1,1
20240207,19:15:00,2411.8,2421.1,2410.5,2417.6,1,1,1
20240207,19:30:00,2418.6,2421,2408.8,2410.4,1,1,1
20240207,19:45:00,2410.4,2412.7,2403.6,2407.8,1,1,1
20240207,20:00:00,2407.8,2410.3,2402.8,2404.3,1,1,1
20240207,20:15:00,2404.3,2414.9,2404.3,2411.3,1,1,1
20240207,20:30:00,2411.6,2413.3,2406.9,2408,1,1,1
20240207,20:45:00,2408.4,2416,2407.4,2414.8,1,1,1
20240207,21:00:00,2415.2,2421.1,2413.2,2416.8,1,1,1
20240207,21:15:00,2417.9,2419.9,2411.3,2416.9,1,1,1
20240207,21:30:00,2417,2422.2,2409.8,2420.1,1,1,1
20240207,21:45:00,2420.7,2422.5,2416.5,2416.7,1,1,1
20240207,22:00:00,2416.8,2425.3,2416.7,2422.2,1,1,1
20240207,22:15:00,2422.1,2432.8,2422.1,2427.6,1,1,1
20240207,22:30:00,2427,2431.9,2426.9,2429.5,1,1,1
20240207,22:45:00,2429.3,2442.1,2427.9,2437.2,1,1,1
20240207,23:00:00,2437.1,2437.2,2431,2431.9,1,1,1
20240207,23:15:00,2432,2432.4,2428.5,2429.3,1,1,1
20240207,23:30:00,2429.1,2431.9,2423.3,2429.8,1,1,1
20240207,23:45:00,2430,2430.7,2425,2427.7,1,1,1
20240208,00:00:00,2427.1,2427.1,2420.1,2423.4,1,1,1
20240208,00:15:00,2423.5,2426.2,2423.4,2426.2,1,1,1
20240208,00:30:00,2426.4,2428.5,2422.3,2422.4,1,1,1
20240208,00:45:00,2422.4,2424.5,2419.6,2423.1,1,1,1
20240208,01:00:00,2423,2424.8,2420.6,2423.2,1,1,1
20240208,01:15:00,2423.2,2426.9,2421.8,2422.1,1,1,1
20240208,01:30:00,2423.7,2424.2,2421.8,2422.9,1,1,1
20240208,01:45:00,2423.1,2423.3,2420.7,2422.6,1,1,1
20240208,02:00:00,2422.7,2423.8,2421.4,2421.9,1,1,1
20240208,02:15:00,2421.9,2434.9,2421.7,2429,1,1,1
20240208,02:30:00,2429.1,2432.5,2427.8,2428.8,1,1,1
20240208,02:45:00,2428.9,2431.9,2425.5,2431.3,1,1,1
20240208,03:00:00,2431.3,2434.5,2427.8,2433.1,1,1,1
20240208,03:15:00,2433.2,2441.1,2429,2436.7,1,1,1
20240208,03:30:00,2436.9,2437.4,2430.2,2431.7,1,1,1
20240208,03:45:00,2432,2441.1,2430.9,2439.4,1,1,1
20240208,04:00:00,2439.6,2441.4,2430.3,2433.1,1,1,1
20240208,04:15:00,2433.2,2433.6,2428.8,2429.4,1,1,1
20240208,04:30:00,2429.5,2430.7,2427.9,2430.1,1,1,1
20240208,04:45:00,2430.3,2433,2430.3,2432.3,1,1,1
20240208,05:00:00,2432.4,2433.9,2430.5,2431.8,1,1,1
20240208,05:15:00,2431.7,2432.1,2429.6,2430.1,1,1,1
20240208,05:30:00,2430.2,2433.4,2430.1,2432.4,1,1,1
20240208,05:45:00,2432.5,2434,2430,2430.9,1,1,1
20240208,06:00:00,2431.1,2432.3,2428.8,2428.8,1,1,1
20240208,06:15:00,2430.4,2430.4,2427.5,2429.2,1,1,1
20240208,06:30:00,2428.6,2429.2,2423.5,2424.2,1,1,1
20240208,06:45:00,2424.7,2427.1,2423.7,2424.3,1,1,1
20240208,07:00:00,2425,2425.1,2423,2423.4,1,1,1
20240208,07:15:00,2422.8,2425.6,2421.4,2423.9,1,1,1
20240208,07:30:00,2424,2425.7,2420.9,2422.1,1,1,1
20240208,07:45:00,2422.2,2422.8,2419.4,2420.5,1,1,1
20240208,08:00:00,2419.9,2420.9,2417.8,2419.2,1,1,1
20240208,08:15:00,2419.3,2420.3,2417.9,2419.6,1,1,1
20240208,08:30:00,2420.1,2420.4,2417.6,2418.2,1,1,1
20240208,08:45:00,2418.3,2419.9,2416.4,2417.1,1,1,1
20240208,09:00:00,2416.8,2417.3,2409.1,2415.1,1,1,1
20240208,09:15:00,2415.5,2421.1,2414.9,2420.3,1,1,1
20240208,09:30:00,2420.6,2422.3,2419.4,2419.7,1,1,1
20240208,09:45:00,2419.8,2419.8,2416.7,2416.9,1,1,1
20240208,10:00:00,2417,2421.8,2417,2421.6,1,1,1
20240208,10:15:00,2421.6,2422.1,2417.3,2419.9,1,1,1
20240208,10:30:00,2419.3,2424.3,2419.1,2421,1,1,1
20240208,10:45:00,2420.6,2425.3,2420,2421.8,1,1,1
20240208,11:00:00,2421.4,2423.9,2419.5,2419.8,1,1,1
20240208,11:15:00,2419.9,2420.3,2417.2,2418.1,1,1,1
20240208,11:30:00,2418,2422.1,2417.8,2421.3,1,1,1
20240208,11:45:00,2421.3,2423.1,2419.5,2421.7,1,1,1
20240208,12:00:00,2421.7,2426.4,2419.1,2424.9,1,1,1
20240208,12:15:00,2425.9,2425.9,2418.2,2421,1,1,1
20240208,12:30:00,2420.9,2424,2420.4,2422.8,1,1,1
20240208,12:45:00,2422.2,2423.2,2419.8,2420.5,1,1,1
20240208,13:00:00,2420.4,2423.5,2418.3,2423.1,1,1,1
20240208,13:15:00,2422.6,2423.5,2418,2418.5,1,1,1
20240208,13:30:00,2418.1,2420.3,2413.5,2419.6,1,1,1
20240208,13:45:00,2419.5,2423,2415.5,2422.7,1,1,1
20240208,14:00:00,2422.8,2426.6,2421.4,2422.2,1,1,1
20240208,14:15:00,2422.1,2422.1,2418.2,2419.4,1,1,1
20240208,14:30:00,2419.3,2419.4,2414.7,2417.2,1,1,1
20240208,14:45:00,2417.8,2419.4,2415.5,2419,1,1,1
20240208,15:00:00,2418.9,2420.6,2416.8,2418.2,1,1,1
20240208,15:15:00,2418.3,2419.4,2414,2415.5,1,1,1
20240208,15:30:00,2415.5,2418.8,2413.1,2418.5,1,1,1
20240208,15:45:00,2418.7,2421.5,2417.3,2421,1,1,1
20240208,16:00:00,2421.4,2434.5,2419.5,2433.4,1,1,1
20240208,16:15:00,2432.8,2433.2,2425.4,2429.2,1,1,1
20240208,16:30:00,2429.2,2429.7,2417.7,2424.2,1,1,1
20240208,16:45:00,2424.3,2440.8,2423.6,2435.2,1,1,1
20240208,17:00:00,2435.6,2441.9,2426.5,2432,1,1,1
20240208,17:15:00,2431.9,2459.4,2431.5,2453.7,1,1,1
20240208,17:30:00,2454,2458.3,2450.8,2455.1,1,1,1
20240208,17:45:00,2455.2,2455.7,2447.8,2451.4,1,1,1
20240208,18:00:00,2451.3,2453.1,2443.1,2446.2,1,1,1
20240208,18:15:00,2446.3,2447.5,2434.1,2436.5,1,1,1
20240208,18:30:00,2436.4,2438.8,2428.2,2429.6,1,1,1
20240208,18:45:00,2429.7,2429.9,2410.9,2422.2,1,1,1
20240208,19:00:00,2422.1,2425.4,2415.5,2420.8,1,1,1
20240208,19:15:00,2420.7,2428.7,2418.6,2428.7,1,1,1
20240208,19:30:00,2428.6,2434.3,2427.5,2430.8,1,1,1
20240208,19:45:00,2430.5,2430.5,2420.4,2422.2,1,1,1
20240208,20:00:00,2422.2,2427.7,2419,2426,1,1,1
20240208,20:15:00,2425.8,2428.2,2422.8,2428,1,1,1
20240208,20:30:00,2427.8,2427.8,2424.5,2425.4,1,1,1
20240208,20:45:00,2425.6,2430.5,2424.7,2427.7,1,1,1
20240208,21:00:00,2428.2,2429.6,2424.3,2424.6,1,1,1
20240208,21:15:00,2424.7,2427.2,2424.5,2424.8,1,1,1
20240208,21:30:00,2424.7,2429.4,2420.6,2425.4,1,1,1
20240208,21:45:00,2425.3,2426.6,2418.8,2419.1,1,1,1
20240208,22:00:00,2419.4,2427.1,2418.7,2426.8,1,1,1
20240208,22:15:00,2426.8,2431.6,2421.6,2424.3,1,1,1
20240208,22:30:00,2424.9,2429.6,2421.6,2421.9,1,1,1
20240208,22:45:00,2422,2428.7,2421.5,2425.5,1,1,1
20240208,23:00:00,2425.4,2425.4,2420.3,2421.4,1,1,1
20240208,23:15:00,2421.5,2426.3,2420.5,2425.4,1,1,1
20240208,23:30:00,2425.7,2426.8,2422.6,2422.6,1,1,1
20240208,23:45:00,2422.5,2424.7,2420.6,2423.3,1,1,1
20240209,00:00:00,2422.5,2427.2,2422.5,2424.6,1,1,1
20240209,00:15:00,2424.7,2427.5,2424.1,2424.3,1,1,1
20240209,00:30:00,2424.3,2424.4,2422.2,2422.7,1,1,1
20240209,00:45:00,2422.8,2423.5,2421.2,2422,1,1,1
20240209,01:00:00,2422.1,2425.8,2421.7,2424.9,1,1,1
20240209,01:15:00,2425,2426.2,2417.4,2417.8,1,1,1
20240209,01:30:00,2417.9,2421.1,2417.7,2418.8,1,1,1
20240209,01:45:00,2418.9,2420.5,2417.1,2417.3,1,1,1
20240209,02:00:00,2417.2,2420.8,2416.8,2417.4,1,1,1
20240209,02:15:00,2417.7,2420,2416.6,2418.2,1,1,1
20240209,02:30:00,2418.2,2421.4,2417.7,2419.2,1,1,1
20240209,02:45:00,2419.4,2422.1,2419.4,2421.4,1,1,1
20240209,03:00:00,2420.8,2423.5,2419.7,2422.1,1,1,1
20240209,03:15:00,2422,2426.1,2421.7,2423.9,1,1,1
20240209,03:30:00,2423.8,2425.2,2421.7,2423.8,1,1,1
20240209,03:45:00,2423.6,2423.9,2420.8,2422.7,1,1,1
20240209,04:00:00,2422.8,2430.5,2421.1,2429,1,1,1
20240209,04:15:00,2428.8,2437.3,2428.2,2433.8,1,1,1
20240209,04:30:00,2433.1,2442.8,2430.6,2442.1,1,1,1
20240209,04:45:00,2442.3,2455.8,2442,2455.1,1,1,1
20240209,05:00:00,2454.8,2463,2451.2,2460.7,1,1,1
20240209,05:15:00,2460.9,2461.1,2443.2,2443.6,1,1,1
20240209,05:30:00,2443.1,2446.9,2440.6,2444.5,1,1,1
20240209,05:45:00,2444.9,2448.8,2443.7,2446.1,1,1,1
20240209,06:00:00,2446.4,2453.4,2446.4,2448.4,1,1,1
20240209,06:15:00,2448.4,2449.2,2441.9,2448.8,1,1,1
20240209,06:30:00,2448.9,2448.9,2443.6,2446.8,1,1,1
20240209,06:45:00,2446.4,2446.4,2440.8,2443.5,1,1,1
20240209,07:00:00,2443.6,2445.2,2442.2,2443.4,1,1,1
20240209,07:15:00,2443.2,2443.5,2437.7,2443.3,1,1,1
20240209,07:30:00,2443.6,2450.3,2443.4,2450.3,1,1,1
20240209,07:45:00,2450.1,2451.9,2447.6,2450.9,1,1,1
20240209,08:00:00,2451,2451.1,2448,2448.4,1,1,1
20240209,08:15:00,2448.6,2449.6,2446.6,2446.8,1,1,1
20240209,08:30:00,2446.7,2448,2443.8,2448,1,1,1
20240209,08:45:00,2448.1,2449,2445.5,2446.2,1,1,1
20240209,09:00:00,2446.4,2450.8,2445.5,2448,1,1,1
20240209,09:15:00,2448.3,2455,2447.6,2455,1,1,1
20240209,09:30:00,2454.9,2460.8,2452.6,2456.4,1,1,1
20240209,09:45:00,2456.4,2456.5,2450.7,2450.9,1,1,1
20240209,10:00:00,2451,2453.7,2450.6,2453.6,1,1,1
20240209,10:15:00,2453.4,2457.5,2453,2457.2,1,1,1
20240209,10:30:00,2457.4,2465.6,2455.4,2462.3,1,1,1
20240209,10:45:00,2462.2,2474.1,2462.1,2473.6,1,1,1
20240209,11:00:00,2474,2476.7,2468.8,2470.1,1,1,1
20240209,11:15:00,2469.9,2472.8,2465.5,2472,1,1,1
20240209,11:30:00,2471.8,2472,2465.8,2466.3,1,1,1
20240209,11:45:00,2466.3,2467.9,2464,2464.2,1,1,1
20240209,12:00:00,2464.5,2467.1,2463.6,2466.4,1,1,1
20240209,12:15:00,2466.4,2467,2459.6,2461.1,1,1,1
20240209,12:30:00,2460.9,2464.7,2460.8,2463.3,1,1,1
20240209,12:45:00,2463.2,2472.1,2462.7,2472.1,1,1,1
20240209,13:00:00,2472.2,2474,2463.7,2466.2,1,1,1
20240209,13:15:00,2466.5,2470.6,2465.7,2470.6,1,1,1
20240209,13:30:00,2470.7,2481.1,2470.2,2479.8,1,1,1
20240209,13:45:00,2480,2503.9,2477,2500.8,1,1,1
20240209,14:00:00,2500.3,2520,2496.1,2511.9,1,1,1
20240209,14:15:00,2512.1,2515.6,2504.3,2508.6,1,1,1
20240209,14:30:00,2508.7,2511.9,2500.2,2508.6,1,1,1
20240209,14:45:00,2509.6,2511.7,2505.4,2511.7,1,1,1
20240209,15:00:00,2511.9,2518.3,2509.7,2515.9,1,1,1
20240209,15:15:00,2515.8,2517.8,2509.5,2514.5,1,1,1
20240209,15:30:00,2514.2,2518.7,2513.4,2517.1,1,1,1
20240209,15:45:00,2516.9,2518.6,2508.2,2510.5,1,1,1
20240209,16:00:00,2510.6,2516.9,2508.6,2512.8,1,1,1
20240209,16:15:00,2512.6,2513.2,2479.1,2488.3,1,1,1
20240209,16:30:00,2488.2,2503.6,2488.2,2500.6,1,1,1
20240209,16:45:00,2500.7,2502.6,2488.7,2491.9,1,1,1
20240209,17:00:00,2492,2492.5,2480.1,2482.2,1,1,1
20240209,17:15:00,2482.2,2490.1,2474.5,2488.6,1,1,1
20240209,17:30:00,2488.5,2497.7,2487.6,2497.3,1,1,1
20240209,17:45:00,2497.2,2497.2,2490.4,2492.6,1,1,1
20240209,18:00:00,2492.4,2498.1,2491.6,2497.4,1,1,1
20240209,18:15:00,2497.5,2500.5,2481.1,2484.4,1,1,1
20240209,18:30:00,2484.5,2486.9,2480.8,2483.5,1,1,1
20240209,18:45:00,2483.6,2485.7,2475.9,2484,1,1,1
20240209,19:00:00,2484.1,2490.4,2482.4,2489.1,1,1,1
20240209,19:15:00,2490.2,2497.3,2489.7,2495.5,1,1,1
20240209,19:30:00,2495.4,2498.3,2490.9,2494,1,1,1
20240209,19:45:00,2494.2,2498.5,2493,2495.2,1,1,1
20240209,20:00:00,2495.1,2506.9,2491.9,2506,1,1,1
20240209,20:15:00,2505.6,2520.5,2505.2,2515.6,2,2,1
20240209,20:30:00,2515.4,2520.9,2506.5,2507.6,1,1,1
20240209,20:45:00,2507.3,2508.7,2496.4,2499.2,1,1,1
20240209,21:00:00,2499.3,2500,2479.6,2491,1,1,1
20240209,21:15:00,2490.7,2491,2481,2487.3,1,1,1
20240209,21:30:00,2487.6,2491.1,2483.6,2485.7,1,1,1
20240209,21:45:00,2486.2,2487.3,2481,2484.1,1,1,1
20240209,22:00:00,2484.1,2488.9,2483.7,2487.8,1,1,1
20240209,22:15:00,2487.7,2492,2485.1,2489.7,1,1,1
20240209,22:30:00,2489.6,2493.8,2487.7,2491.1,1,1,1
20240209,22:45:00,2491,2492.6,2485.6,2487.8,1,1,1
20240209,23:00:00,2487.9,2491.9,2486.6,2487.5,1,1,1
20240209,23:15:00,2487.4,2491.9,2486.6,2487.6,1,1,1
20240209,23:30:00,2487.7,2490.8,2482.8,2488.1,1,1,1
20240209,23:45:00,2488.2,2504,2487.9,2500.3,1,1,1
20240210,00:00:00,2500.3,2503.4,2496.8,2497.5,1,1,1
20240210,00:15:00,2497.4,2500.2,2493.3,2497.3,1,1,1
20240210,00:30:00,2497.4,2500.4,2484.3,2488.8,1,1,1
20240210,00:45:00,2488.9,2492.6,2487.2,2492.4,1,1,1
20240210,01:00:00,2492.2,2492.7,2489.3,2491.2,1,1,1
20240210,01:15:00,2491.1,2495.7,2486.9,2488.6,1,1,1
20240210,01:30:00,2488.3,2488.7,2484,2485,1,1,1
20240210,01:45:00,2485.1,2486,2482.1,2483.5,1,1,1
20240211,02:00:00,2497.9,2498.7,2493.2,2493.5,1,1,1
20240211,02:15:00,2493.4,2497.1,2491.8,2496.9,1,1,1
20240211,02:30:00,2497,2501.1,2497,2500.1,1,1,1
20240211,02:45:00,2499.9,2502.1,2497.2,2501.5,1,1,1
20240211,03:00:00,2501.6,2512.3,2500.8,2511.1,1,1,1
20240211,03:15:00,2511.2,2511.2,2501.8,2502.8,1,1,1
20240211,03:30:00,2502.7,2505.6,2501.1,2504.4,1,1,1
20240211,03:45:00,2504.5,2507.8,2503.6,2504.7,1,1,1
20240211,04:00:00,2504.8,2509.6,2504.8,2507.9,1,1,1
20240211,04:15:00,2507.8,2507.8,2506.1,2506.9,1,1,1
20240211,04:30:00,2506.7,2507.6,2503.5,2506.2,1,1,1
20240211,04:45:00,2506.3,2506.4,2503,2503.8,1,1,1
20240211,05:00:00,2503.9,2510.7,2502.8,2510.5,1,1,1
20240211,05:15:00,2510.8,2512.2,2507.1,2511,1,1,1
20240211,05:30:00,2510.9,2518.3,2510.1,2515,1,1,1
20240211,05:45:00,2515.1,2526.6,2515.1,2526.6,1,1,1
20240211,06:00:00,2526.5,2534.8,2524.1,2525.4,2,2,1
20240211,06:15:00,2525.5,2529.8,2525.5,2526.6,1,1,1
20240211,06:30:00,2526.7,2527.5,2520.3,2524.5,1,1,1
20240211,06:45:00,2524.4,2525.9,2513.3,2515.2,1,1,1
20240211,07:00:00,2515.3,2519.4,2514.9,2517.8,1,1,1
20240211,07:15:00,2517.7,2523.3,2517.6,2522.2,1,1,1
20240211,07:30:00,2522.3,2523.1,2520.7,2521.4,1,1,1
20240211,07:45:00,2521.3,2521.4,2516.9,2521.4,1,1,1
20240211,08:00:00,2521.3,2525.5,2521.3,2524.1,1,1,1
20240211,08:15:00,2524.2,2524.4,2520,2521.4,1,1,1
20240211,08:30:00,2521.5,2530.3,2521.4,2530.3,1,1,1
20240211,08:45:00,2530.1,2531.7,2525.4,2528.3,1,1,1
20240211,09:00:00,2528.3,2530.5,2526.9,2527.6,1,1,1
20240211,09:15:00,2527.4,2528.7,2524.2,2524.6,1,1,1
20240211,09:30:00,2524.5,2526.3,2520.9,2522,1,1,1
20240211,09:45:00,2521.9,2525.4,2521.9,2525.2,1,1,1
20240211,10:00:00,2525.3,2533.8,2524.8,2533.6,1,1,1
20240211,10:15:00,2533.5,2537.2,2530.5,2531.3,1,1,1
20240211,10:30:00,2531.4,2531.4,2528,2528.4,1,1,1
20240211,10:45:00,2528.5,2528.5,2521.1,2522.3,1,1,1
20240211,11:00:00,2522.2,2526.2,2522,2525,1,1,1
20240211,11:15:00,2524.9,2526.5,2522.6,2524.1,1,1,1
20240211,11:30:00,2524.2,2524.2,2520.1,2521.1,1,1,1
20240211,11:45:00,2521,2523.8,2519.4,2521,1,1,1
20240211,12:00:00,2521.1,2521.6,2518.2,2520.7,1,1,1
20240211,12:15:00,2520.6,2520.6,2515.6,2516.4,1,1,1
20240211,12:30:00,2516.5,2518.2,2514.6,2516.2,1,1,1
20240211,12:45:00,2516.1,2519.5,2511.1,2519.5,1,1,1
20240211,13:00:00,2519.6,2523.1,2519.4,2520,1,1,1
20240211,13:15:00,2520.1,2526.5,2519.1,2525.7,1,1,1
20240211,13:30:00,2525.6,2525.9,2523.3,2523.4,1,1,1
20240211,13:45:00,2523.3,2529.3,2522.3,2529,1,1,1
20240211,14:00:00,2528.9,2529.9,2525.9,2526.7,1,1,1
20240211,14:15:00,2526.7,2529.1,2525.6,2528,1,1,1
20240211,14:30:00,2528.1,2528.3,2521.3,2522.6,1,1,1
20240211,14:45:00,2522.5,2523.9,2520.4,2520.9,1,1,1
20240211,15:00:00,2520.8,2522.2,2520.5,2521.2,1,1,1
20240211,15:15:00,2521.1,2521.3,2511,2514.2,2,2,1
20240211,15:30:00,2514.2,2517.5,2513.1,2514.7,1,1,1
20240211,15:45:00,2514.7,2515.3,2508.5,2508.9,2,2,1
20240211,16:00:00,2509.2,2512.1,2503.8,2506,1,1,1
20240211,16:15:00,2506.1,2510.5,2504.6,2508.4,1,1,1
20240211,16:30:00,2508.3,2509.8,2504.9,2508,1,1,1
20240211,16:45:00,2508,2512.6,2506.1,2511.9,1,1,1
20240211,17:00:00,2512,2512,2506.8,2506.9,1,1,1
20240211,17:15:00,2507,2507.7,2503.8,2506.1,1,1,1
20240211,17:30:00,2506.2,2509.8,2505.1,2508.9,1,1,1
20240211,17:45:00,2508.8,2510.1,2506.9,2507,1,1,1
20240211,18:00:00,2507,2508,2500.1,2502.4,1,1,1
20240211,18:15:00,2502.5,2508.2,2499.4,2507,1,1,1
20240211,18:30:00,2507,2509.8,2505,2508.2,1,1,1
20240211,18:45:00,2508.4,2509.3,2506.4,2506.5,1,1,1
20240211,19:00:00,2506.6,2517.9,2506.3,2514.9,1,1,1
20240211,19:15:00,2514.9,2516.4,2512.4,2516.4,1,1,1
20240211,19:30:00,2516.3,2516.3,2510.4,2510.4,1,1,1
20240211,19:45:00,2510.2,2511.3,2507.8,2508.9,1,1,1
20240211,20:00:00,2509,2509.4,2505.3,2506.6,1,1,1
20240211,20:15:00,2506.7,2508.2,2501.8,2501.8,1,1,1
20240211,20:30:00,2501.9,2502.2,2495.1,2502,1,1,1
20240211,20:45:00,2501.8,2511,2500.9,2504.9,1,1,1
20240211,21:00:00,2505,2507.2,2503.1,2504.5,1,1,1
20240211,21:15:00,2504.2,2506.6,2503.4,2506.3,1,1,1
20240211,21:30:00,2506.4,2508.3,2504.7,2508.3,1,1,1
20240211,21:45:00,2508.2,2508.2,2505.7,2505.7,1,1,1
20240211,22:00:00,2505.8,2508.3,2505.6,2506.7,1,1,1
20240211,22:15:00,2506.6,2511.8,2505.9,2510.1,1,1,1
20240211,22:30:00,2510,2511.6,2496.9,2500.7,1,1,1
